code_9d,code_6d,system,subcode,description,source_file
044-012-019,,044,012,Cylinder | | Cover - Gaseous Fuel Tank Filler Pipe,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-011-016,,044,011,"Switch - Set/Resume, Cruise Control System | 044-012-020 | Cap - Gaseous Fuel Tank Filler Pipe",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-011-017,,044,011,"Bracket - Actuator, Speed Control System | 044-012-021 | Cap - Gaseous Fuel Tank",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-011-018,,044,011,Link - Variable | 044-012-022 | Mounting Bracket - Gaseous Fuel Tank Filler,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-011-019,,044,011,Pressure Protection Valve - Speed Control | | Pipe,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-023,,044,012,"System | | Bracket - Gauge, Fuel Line, Gaseous",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-024,,044,012,"Bracket - Fill, Fuel Line Gaseous | | Injection (SCPI)",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-025,,044,012,"Regulator - Fuel, Gaseous | 044-014-033 | Module - Injector Driver (IDM)",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-026,,044,012,"Knob - Fuel Tank, Gaseous | 044-014-034 | Harness - Injection Pressure Regulator (IPR)",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-027,,044,012,"Insulator - Fuel Tank, Gaseous | 044-014-035 | Plug - High Pressure Oil Rail (HEUI)",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-028,,044,012,"Band - Mounting, Tank, Gaseous | 044-014-036 | Heat Shield - Fuel Injector",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-029,,044,012,Fitting - Fuel Line Gaseous | 044-014-037 | Holder - Fuel Injector,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-030,,044,012,"Gasket - Solenoid, Gaseous | 044-014-038 | Insulator - Fuel Injector",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-031,,044,012,Line - Fuel Regulator Heated | 044-014-039 | Sleeve - Fuel Injector,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-032,,044,012,Bracket - Heat Exchanger Fuel Tank Gaseous | 044-014-040 | Clamp - Fuel Injector,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-033,,044,012,"Bracket - Solenoid Fuel Tank, Gaseous | 044-014-041 | Gasket - Fuel Injector",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-000,,044,012,Gauge - Pressure Fuel Tank Gaseous | 044-014-041 | Injector - Cold Start Valve,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-004,,044,012,I Tubo Fuol Tank Gasoous | 044-014-042 | Gaskat Cold Start Valvo Injector,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-037,,044,012,"Danal Mounting Eval Cauga Casaava | 044-014-045 | Valve - STC OII Control, Fuer Injection",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-039,,044,012,"Vaporizer (Healer) - Fuel, Gaseous | 044-014-047 | Clasket - Fuel Injector",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-040,,044,012,"Panel - Leak Delection, Fuel, Gaseous | 044-014-048 | Valve - Oli Control, Fuel Injection",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-041,,044,012,"Monitor, Display - Leak Detection, Fuel, Gaseous | 044-014-049 | Wiring Harness - Fuel Charging",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-042,,044,012,"Buzzer - Leak Detection, Fuel, Gaseous | 044-014-050 | Attenuator - Air Signal, Fuel Injection",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-043,,044,012,"Sensor - Leak Detection, Fuel, Gaseous | 044-014-051 | Line - Oil Supply, Diesel Injection Pump",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-044,,044,012,"Light - Green, Leak Detection, Fuel, Gaseous | 044-014-052 | Lever - Crossover, Fuel Injection",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-045,,044,012,"Light - Red, Leak Detection, Fuel, Gaseous | 044-014-053 | Control Module - Fuel Injector (FICM)",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-046,,044,012,"Wiring Harness - Power Distribution, Leak | 044-014-054 | Seal Kit - Fuel Injector",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-055,,044,014,Detection | | O-Ring Kit - High Pressure Oil Pump,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-047,,044,012,"Wiring Harness - Sensor Cable, Leak Detection | 044-014-056 | Washer - Hold-Down, Electronic Injector",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-048,,044,012,"Shut -Off Valve - Vapor, Fuel Tank, Gaseous | 044-015-000 | Heater - Fuel, Electrical, Components",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-049,,044,012,"Bracket - Filter, Fuel Line, Gaseous | 044-015-001 | Heater Assembly - Fuel, Electrical",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-050,,044,012,"Connector - Sensor, Fuel, Gaseous | 044-015-002 | Bracket, Mounting - Fuel Heater",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-051,,044,012,"Cap - Vent Line, Gaseous | 044-015-004 | Switch - Magnetic, Fuel Heater",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-052,,044,012,"Shield - Ports, Fuel Tank, Gaseous | 044-015-005 | Hardware, Mounting - Heater Assembly,",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-053,,044,012,"Wiring Harness - Overhead Cab, Leak Detection | | Electrical Fuel Heater",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-054,,044,012,"Door - Fuel Tank Access, Gaseous | 044-015-006 | Connector",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-055,,044,012,"Latch - Fuel Tank Access Door, Gaseous | 044-015-007 | Switch - Toggle, Electrical Fuel Heater",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-056,,044,012,"Hinge - Fuel Tank Access Door, Gaseous | 044-015-008 | Socket",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-057,,044,012,"Panel - Protection, Fuel Tank, Gaseous | 044-015-011 | Jumper Wire",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-012-058,,044,012,Silencer - Fuel Management Module | 044-015-012 | Fuse,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-000,,044,014,Injectors - Electronic | 044-015-013 | l abel - Bezel,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-001,,044,014,Injector Assembly - Electronic | 044-015-014 | Label,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-002,,044,014,Wiring Harness - Electronic Injectors | 044-015-015 | Wiring - Fuel Switch,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-003,,044,014,Valve - Injection Pressure Regulator (IPR) | 044-015-016 | Heater - Fuel Electrical,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-004,,044,014,Pump - Oil High Pressure Regulator | 044-015-017 | Thermostat - Fuel Heater,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-006,,044,014,Reservoir - Oil Pressure Regulator Valve | 044-015-010 | Clamping Collar - Fuel Heater,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-007,,044,014,Denair Kit High Prossure Oil Pump | 044-015-020 | Spring Fuel Heater Electrical,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-009,,044,014,Chack Value High Pressure Oil Dump | 044-015-022 | Caver ( and through) Evel Heater,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-010,,044,014,Check valve - High Pressure Oil Pump | 044-015-023 | Cover ( see inrough) - Fuel Heater,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-011,,044,014,"Repair Kit - Check valve, High Pressure Oli | 044-015-024 | Valve Assembly - Fuel Heater",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-015-025,,044,015,Pump | | Ball Drain Valve - Fuel Heater,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-012,,044,014,Module - Fuel Injection | 044-015-026 | Mounting Clamp - Fuel Heater,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-013,,044,014,"Retainer - Injector Line | 044-015-027 | Body, Check Valve - Fuel Heater, 12V",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-014,,044,014,Valve - Fuel Control | 044-015-028 | Service Kit - Fuel Heater,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-015,,044,014,"Body - Fuel Injector Assembly | 044-015-029 | Hose, Preformed - Fuel Heater",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-016,,044,014,"Relay - Injection Control | 044-015-030 | Clamp - Hose, Fuel Heater, Electrical",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-017,,044,014,O-Ring - Injection Pressure Regulator | 044-015-031 | Water Separator Assembly - Fuel Heater,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-018,,044,014,"Wiring - Injector | 044-015-032 | Relay - Intake Heater, Fuel Injection",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-019,,044,014,O-Ring - Electronic Injector | 044-016-000 | Evaporative Emission Control,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-020,,044,014,"Kit - O-Ring, Electronic Injector | 044-016-001 | Canister - Evaporative Emission Control",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-021,,044,014,"Harness - Injector, External | 044-016-002 | Heat Shield - Evaporative Emission Control",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-022,,044,014,"Repair Kit - Wiring Harness, Injector | 044-016-003 | Reservoir - Vacuum, Emission System",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-023,,044,014,"Clips - Retaining, Wiring Harness, Electronic | 044-016-004 | Check Valve - Vacuum Reservoir, Emission",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-024,,044,014,Relay - Electronic Drive Unit | 044-016-005 | Solenoid - Evaporative Emission Control,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-025,,044,014,"Pump - Oil, High Pressure (HEUI) | 044-016-006 | Check Valve - Evaporative Emission System",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-026,,044,014,"Manifold - Oil, High Pressure (HEUI) | 044-016-007 | Unit - Leak Detection, Evaporative Emission",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-027,,044,014,"Hose - Feed, High Pressure (HEUI) | | System",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-028,,044,014,"Rail - Oil, High Pressure (HEUI) | 044-016-008 | Lines - Fuel, Evaporative Emission Control",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-029,,044,014,"Valve - Pressure Limiting, Fuel Injector | | Svstem",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-030,,044,014,Kit - Electronic Fuel Injector w/O-Ring | 044-016-009 | Separator - Fuel Vapor. Evaporative Emission,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-031,,044,014,Injector Assembly - Central Port Injection (CPI) | | Control,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-014-032,,044,014,Injector Assembly - Sequential Central Port | 044-016-010 | Sensor - Fuel Tank Pressure,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-016-011,,044,016,Purge Valve - Evaporative Canister | 045-002-003 | Drain - Cylinder Block,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-016-012,,044,016,Vent Valve - Evaporative Canister | 045-002-004 | Liner - Cylinder,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-010-013,,044,010,"Adapter - Solenolu, Evaporative Emission | 045-002-005 | Dearing - Carristan, Engine",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-006,,045,002,"Bearing - Cam & Balance Shall, End, Engine",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-016-014,,044,016,"Gasket - Solenoid, Evaporative Emission Control | 045-002-007 | Bearing - Camshaft, Intermediate, Engine",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-016-015,,044,016,"Insulator - Check Valve, Evaporative Emission | 045-002-008 | Cap - Main Bearing, Crankshaft",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-009,,045,002,"System | | Hardware, Mounting - Crankshaft Main Bearing",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-016-016,,044,016,"Filter - Leak Detection Unit, Evaporative | | Сар",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-010,,045,002,Emission System | | Bearing - Main Crankshaft Engine,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-016-017,,044,016,"Can - Canister, Evaporative Emission Control | 045-002-011 | Thrust Bearing - Crankshaft Engine",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-010-017,,044,010,Filter Canister Evaporative Emission Control | 045-002-010 | Cool Dear Main Pooring Crankshaft,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-010-010,,044,010,"Adapter Line Evaporative Emission Control | 045-002-012 | Seal - Real Main Deaning, Chankshan",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-016-019,,044,016,"Adapter - Line, Evaporative Emission Control | 045-002-013 | Seal - Main Bearing Cap, Side",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-014,,045,002,"System | | Tube - Water Distribution, Cylinder Block Or",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-016-020,,044,016,"Clamp - Line, Evaporative Emission Control | | Head",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-015,,045,002,System | | Gasket - Valve Cover,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-016-021,,044,016,"Gasket - Vapor Separator, Evaporative Emission | 045-002-016 | O-Ring - Liner, Cylinder",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-017,,045,002,"Control | | Seal - Liner Crevice, Cylinder",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-016-022,,044,016,"Vent Valve - Fuel Tank | 045-002-018 | Retainer - Seal, Crankshaft Rear Main Bearing",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-016-023,,044,016,Gasket - Vent Valve Fuel Tank | 045-002-019 | Gasket Set - Engine Overhaul,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-010-024,,044,010,"Caskel - Cileck valve, vacuulli heselvoli, | 045-002-020",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-040-005,,044,040,Emission System | 045-002-021 | Shim - Cylinder Liner,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-016-025,,044,016,"Insulator - Vacuum Reservoir, Emission System | 045-002-022 | Gasket - Water Header Cover",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-016-026,,044,016,"Port - Test, Evaporative Emission System | 045-002-023 | Cover - Water Header",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
044-016-027,,044,016,"Wiring Harness - Evaporative Canister | 045-002-024 | Gasket - Flange Plate, Oil Galley",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-000-000,,045,000,"Power Plant | 045-002-025 | Plate - Flange, Oil Galley",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-000,,045,001,"Front Covers | 045-002-026 | Adapter - Water Pipe To Block, Intercooler",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-001,,045,001,Plate - Cylinder Block End | 045-002-027 | Gasket - Water Outlet Adapter,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-002,,045,001,Gasket - Cylinder Block End Plate | 045-002-028 | Pin - Washer Main Bearing Crankshaft,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-003,,045,001,"Cover Assembly - Timing Chain Of Gear | 045-002-029 | Piri - Lock, Cranksnan Thrust Deaning",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-004,,045,001,"Hardware, Mounting - Timing Chain/Gear Cover | 045-002-030 | Replacement Kit - Cylinder Block",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-031,,045,002,Assembly | | Support - Camshaft,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-005,,045,001,Gasket - Timing Cover | 045-002-032 | Shim - Camshaft Support,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-006,,045,001,"Cover - Camshaft & Balance Shaft Weight | 045-002-033 | Bolt - Main Bearing Cap, Crankshaft",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-007,,045,001,"Indicator - Timing | 045-002-034 | Washer - Main Bearing Cap, Crankshaft",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-008,,045,001,Seal - Timing Cover | 045-002-035 | Gasket Set - Crankcase,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-009,,045,001,Gasket Set - Timing Cover | 045-002-036 | Nut - Mounting Water Inlet Tube To Cylinder,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-010,,045,001,Soal Goar Covor | 040 002 000 | Block,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-011,,045,001,"Bushing - Huminon, Gear Cover | 045-002-037 | Clasket Set - Cyllinder Diock Kit",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-012,,045,001,"Busning - Gear Cover | 045-002-038 | Bracket - Lift Ear, Engine Head/Block",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-013,,045,001,Bolt - Front Cover Assembly | 045-002-039 | Elbow - Water Outlet,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-014,,045,001,Gasket - Idler Gear Support | 045-002-040 | Gasket - Air Box Inspection Plate,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-015,,045,001,"Hardware, Mounting - Cylinder Block End Plate | 045-002-041 | Gasket - Air Box Plug",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-016,,045,001,"Gasket - Front Cover, Upper | 045-002-042 | Lock - Main Bearing",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-017,,045,001,"Cover - Front, Upper | 045-002-043 | Spacer - Main Bearing",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-018,,045,001,Hardware Mounting - Upper Front Cover | 045-002-044 | Thrust Washer - Crankshaft,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-019,,045,001,Gasket Front Cover Lower | 045-002-045 | Cover Computereck Test,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-020,,045,001,"Gasket - Front Cover, Lower | 045-002-040 | Cover - Compucheck Test Fitting",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-021,,045,001,"Hardware, Mounting - Lower Front Cover | 045-002-047 | Coupler - Compucheck Test",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-048,,045,002,"Bracket | | Tube - Drain, Air Box",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-022,,045,001,"Seal - Lower Cover | 045-002-049 | Lock - Retaining Bolt, Rear Seal",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-023,,045,001,Pressure Relief Valve - Engine | 045-002-050 | Overhaul Kit - Bearing & Gasket,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-024,,045,001,"Bracket - Engine. Front Accessory Drive | 045-002-051 | O-Ring - Expansion Plug, Cylinder Block",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-025,,045,001,"Sensor - Exhaust Temperature, Front Cover | 045-002-052 | Plug - Oil, Engine Block",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-026,,045,001,"Switch - Engine Shutdown Override, Front Cover | 045-002-053 | Plug - Water Jacket Side, Engine Block",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-027,,045,001,O-Bing - Front Cover | 045-002-054 | Shim - Main Bearing Crankshaft,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-029,,045,001,"Stud - Front Plate | 045-002-056 | Spacer - Metal, Multiple Positions",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-030,,045,001,Bushing - Idle Gear | 045-002-057 | Bolt - Multiple Positions (see 053-007-005),VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-031,,045,001,"Shaft - Idle Gear | 045-002-058 | Hose - Flexible, Multiple Positions",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-032,,045,001,Thrust Bushing - Idle Gear | 045-002-059 | Woodruff Key - Multiple Positions,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-033,,045,001,Cover - Timing Belt | 045-002-060 | Snap Ring - Multiple Positions,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-034,,045,001,"Gasket - Cover, Timing Belt | 045-002-061 | Core - Complete, Engine",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-035,,045,001,"Sleeve - Cover, Timing Belt | 045-002-062 | Pipe Plug - Multiple Positions",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-036,,045,001,Cover & Seal - Access Hole Front Cover | 045-002-063 | Nut - Hex Head Multiple Positions,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-037,,045,001,Plug - Florit Cover | 040-002-004 | Machar Looking Multiple Positions,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
040-001-038,,040,001,"Dust Seal Set - Hiffing Cover | 040-002-005 | washer - Locking, Multiple Positions",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-039,,045,001,"Seal - Auxiliary Shaft, Engine | 045-002-066 | Plate - Identification (Data)",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-001-040,,045,001,Gasket - Gear Housing | 045-002-067 | Hose - Plain (Stick Hose),VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-000,,045,002,Cylinder Block & Crankcase | 045-002-068 | Short Block Assembly,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-001,,045,002,"Block - Cylinder, Engine | 045-002-071 | Washer - Plain, Crankshaft, Engine",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-002,,045,002,"Plug - Expansion, Cylinder Block | 045-002-072 | Engine - Complete",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-073,,045,002,"Belt - Multigroove, Serpentine | 04",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-074,,045,002,Wiring Harness - Engine | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-075,,045,002,Connector Kit - Engine Wiring | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-078,,045,002,Adapter - Transmission Plate | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-079,,045,002,"Hardware, Mounting - Cylinder Block | 04",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-080,,045,002,Pin - Retaining Multiple Positions | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-081,,045,002,Boot - Wiring Harness Engine | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-082,,045,002,O Ping Comshaft Support | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-065,,045,002,"Coupling - Shart, All Compressor | 04",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-084,,045,002,Bleed valve | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-085,,045,002,Busning - Bleed Valve | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-086,,045,002,Spring - Bleed Valve | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-087,,045,002,Cap - Cylinder Block | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-088,,045,002,Service Kit | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-089,,045,002,Sleeve - Cylinder Block | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-090,,045,002,Bearing - Crankshaft,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-091,,045,002,"Gasket - Rear Main Seal, Retainer | 04",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-092,,045,002,Block-Off Plate,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-002-093,,045,002,Gasket - Block-Off Plate | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
